SubmissionNumber,FacilityID,FacilityName,Media,Chemical,Score,ScoreCategory,PoundsReleased,PoundsPT,Population,SubmissionYear
4419713.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.139399,2.0,453.18,453.18,38412.6,2017.0
4534589.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.351587,2.0,1159.2,1159.2,38204.8,2018.0
4534589.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,"1,2,4-Trimethylbenzene",6.47599e-06,4.0,0.2,0.2,38204.8,2018.0
4534591.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Benzene,14.1499,4.0,800.4,800.4,38204.8,2018.0
4534591.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Benzene,626.674,2.0,4059.24,4059.24,38204.8,2018.0
4534612.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Mercury compounds,0.00914386,4.0,1.2,1.2,38204.8,2018.0
4534612.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Mercury compounds,0.0603608,2.0,0.91,0.91,38204.8,2018.0
4534618.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Polycyclic aromatic compounds,7.76918,4.0,44.0,44.0,38204.8,2018.0
4534618.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Polycyclic aromatic compounds,280.46,2.0,149.58,149.58,38204.8,2018.0
4626491.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,"1,2,4-Trimethylbenzene",0.00112101,4.0,35.0,35.0,37997.0,2019.0
4626491.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.386906,2.0,1294.0,1294.0,37997.0,2019.0
4626494.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Benzene,159.041,4.0,9090.4,9090.4,37997.0,2019.0
4626494.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Benzene,262.077,2.0,1721.73,1721.73,37997.0,2019.0
4626509.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Mercury compounds,0.00904937,4.0,1.2,1.2,37997.0,2019.0
4626509.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Mercury compounds,0.0340085,2.0,0.52,0.52,37997.0,2019.0
4626515.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Polycyclic aromatic compounds,143.201,2.0,77.47,77.47,37997.0,2019.0
4626515.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Polycyclic aromatic compounds,7.99126,4.0,45.8,45.8,37997.0,2019.0
4699289.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.324994,2.0,1102.8,1102.8,37789.2,2020.0
4699289.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,"1,2,4-Trimethylbenzene",0.000446341,4.0,14.09,14.09,37789.2,2020.0
4699299.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Benzene,149.219,4.0,8619.2,8619.2,37789.2,2020.0
4699299.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Benzene,329.218,2.0,2194.02,2194.02,37789.2,2020.0
4699317.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Mercury compounds,0.00761165,4.0,1.02,1.02,37789.2,2020.0
4699317.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Mercury compounds,0.0412616,2.0,0.64,0.64,37789.2,2020.0
4699321.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Polycyclic aromatic compounds,159.566,2.0,87.58,87.58,37789.2,2020.0
4699321.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Polycyclic aromatic compounds,6.82151,4.0,39.57,39.57,37789.2,2020.0
4783577.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,"1,2,4-Trimethylbenzene",0.00213109,4.0,67.2,67.2,37932.0,2021.0
4783577.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.188965,2.0,646.7,646.7,37932.0,2021.0
4783580.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Benzene,355.539,2.0,2388.6,2388.6,37932.0,2021.0
4783580.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Benzene,144.398,4.0,8326.4,8326.4,37932.0,2021.0
4783605.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Mercury compounds,0.0189948,2.0,0.297,0.297,37932.0,2021.0
4783605.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Mercury compounds,0.00747545,4.0,1.0,1.0,37932.0,2021.0
4783610.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Polycyclic aromatic compounds,96.9784,2.0,53.7,53.7,37932.0,2021.0
4783610.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Polycyclic aromatic compounds,7.23642,4.0,42.0,42.0,37932.0,2021.0
4854498.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,"1,2,4-Trimethylbenzene",7.64017e-05,4.0,2.4,2.4,38137.7,2022.0
4854498.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,"1,2,4-Trimethylbenzene",0.122602,2.0,422.8,422.8,38137.7,2022.0
4854517.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Benzene,551.563,2.0,3731.94,3731.94,38137.7,2022.0
4854517.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Benzene,12.3313,4.0,707.95,707.95,38137.7,2022.0
4854537.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Mercury compounds,0.0157677,4.0,2.1,2.1,38137.7,2022.0
4854537.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Mercury compounds,0.0161937,2.0,0.255,0.255,38137.7,2022.0
4854543.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,1.0,Polycyclic aromatic compounds,33.3209,2.0,18.6,18.6,38137.7,2022.0
4854543.0,78071DMNDS301LE,VALERO THREE RIVERS REFINERY,2.0,Polycyclic aromatic compounds,0.518053,4.0,3.0,3.0,38137.7,2022.0
4429521.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,8625.69,4.0,9317.0,9317.0,766418.0,2017.0
4429521.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,41.5648,2.0,35.0,35.0,766418.0,2017.0
4520349.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,282.643,2.0,239.0,239.0,771090.0,2018.0
4520349.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,8597.23,4.0,9280.0,9280.0,771090.0,2018.0
4617488.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,303.833,2.0,258.0,258.0,775761.0,2019.0
4617488.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,6476.37,4.0,6986.0,6986.0,775761.0,2019.0
4701252.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,269.718,2.0,230.0,230.0,780432.0,2020.0
4701252.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,16280.7,4.0,17550.0,17550.0,780432.0,2020.0
4734223.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,6719.93,4.0,7233.0,7233.0,785586.0,2021.0
4734223.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,268.892,2.0,230.0,230.0,785586.0,2021.0
4812216.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,1.0,Benzene,285.808,2.0,245.0,245.0,791227.0,2022.0
4812216.0,70807HCHST11911,DELTECH MONOMERS OPCO LLC,2.0,Benzene,8618.11,4.0,9255.0,9255.0,791227.0,2022.0
4435193.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,"1,2,4-Trimethylbenzene",0.00441166,4.0,1.0,1.0,2524173.33467,2017.0
4435193.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,1.0,"1,2,4-Trimethylbenzene",0.0841106,2.0,20.0,20.0,2524173.33467,2017.0
4470723.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Ethylene oxide,1092.06,4.0,1.0,1.0,2524173.33467,2017.0
4470761.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury compounds,0.655687,4.0,0.55,0.55,2524173.33467,2017.0
4470761.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,1.0,Mercury compounds,1.3609,2.0,1.0,1.0,2524173.33467,2017.0
4517324.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury,1.20113,4.0,1.0,1.0,2547889.13501,2018.0
4551334.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury compounds,1.20113,4.0,1.0,1.0,2547889.13501,2018.0
4551352.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,"1,2,4-Trimethylbenzene",0.00888825,4.0,2.0,2.0,2547889.13501,2018.0
4551352.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,1.0,"1,2,4-Trimethylbenzene",0.00847307,2.0,2.0,2.0,2547889.13501,2018.0
4605863.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury,1.33112,4.0,1.1,1.1,2571604.9344,2019.0
4631448.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury compounds,0.605055,4.0,0.5,0.5,2571604.9344,2019.0
4702464.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury compounds,1.21909,4.0,1.0,1.0,2595320.7345,2020.0
4778905.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,2.0,Mercury compounds,1.96513,4.0,1.6,1.6,2619502.12622,2021.0
4860671.0,55016MCHMLHIGHW,3M COTTAGE GROVE CENTER,,Mercury compounds,,,,,,2022.0
4462275.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,"1,2,4-Trimethylbenzene",0.00015461,2.0,6.0,6.0,41123.9,2017.0
4462275.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,"1,2,4-Trimethylbenzene",5.56347e-06,4.0,1.0,1.0,41123.9,2017.0
4462292.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.137058,4.0,101.0,101.0,41123.9,2017.0
4480477.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.137448,4.0,101.0,101.0,41308.0,2018.0
4480480.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,"1,2,4-Trimethylbenzene",0.000155495,2.0,6.0,6.0,41308.0,2018.0
4480480.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,"1,2,4-Trimethylbenzene",5.57852e-06,4.0,1.0,1.0,41308.0,2018.0
4603757.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,"1,2,4-Trimethylbenzene",0.000156381,2.0,6.0,6.0,41492.0,2019.0
4603757.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,"1,2,4-Trimethylbenzene",5.59357e-06,4.0,1.0,1.0,41492.0,2019.0
4605053.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.137838,4.0,101.0,101.0,41492.0,2019.0
4667130.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,"1,2,4-Trimethylbenzene",5.60861e-06,4.0,1.0,1.0,41676.1,2020.0
4667130.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,"1,2,4-Trimethylbenzene",0.000157266,2.0,6.0,6.0,41676.1,2020.0
4667140.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.138228,4.0,101.0,101.0,41676.1,2020.0
4766193.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.0909477,4.0,66.0,66.0,42130.0,2021.0
4766193.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,Mercury compounds,9.62893e-05,2.0,0.01,0.01,42130.0,2021.0
4766310.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,"1,2,4-Trimethylbenzene",5.64647e-06,4.0,1.0,1.0,42130.0,2021.0
4766310.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,"1,2,4-Trimethylbenzene",0.00015938,2.0,6.0,6.0,42130.0,2021.0
4844752.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,1.0,Mercury compounds,9.75444e-05,2.0,0.01,0.01,42639.0,2022.0
4844752.0,78012SNMGL6200F,SAN MIGUEL ELECTRIC COOPERATIVE INC,2.0,Mercury compounds,0.0704298,4.0,50.7,50.7,42639.0,2022.0
4444087.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.0108211,4.0,66.0,66.0,10221.1,2017.0
4444087.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.0190106,2.0,2.0,2.0,10221.1,2017.0
4444062.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.162515,2.0,4187.0,4187.0,10221.1,2017.0
4444062.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.39188e-06,4.0,2.0,2.0,10221.1,2017.0
4530884.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.154327,2.0,3975.0,3975.0,10204.5,2018.0
4530884.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.38745e-06,4.0,2.0,2.0,10204.5,2018.0
4530895.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.0161799,4.0,99.0,99.0,10204.5,2018.0
4530895.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.0190066,2.0,2.0,2.0,10204.5,2018.0
4622787.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.00368931,2.0,95.0,95.0,10187.9,2019.0
4622787.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.38301e-06,4.0,2.0,2.0,10187.9,2019.0
4622798.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.0153136,4.0,94.0,94.0,10187.9,2019.0
4622798.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.028504,2.0,3.0,3.0,10187.9,2019.0
4677460.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.37857e-06,4.0,2.0,2.0,10171.3,2020.0
4677460.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.00369029,2.0,95.0,95.0,10171.3,2020.0
4677493.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.0189987,2.0,2.0,2.0,10171.3,2020.0
4677493.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.00958085,4.0,59.0,59.0,10171.3,2020.0
4771038.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.39729e-06,4.0,2.0,2.0,10302.8,2021.0
4771038.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.00374377,2.0,95.0,95.0,10302.8,2021.0
4771090.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.0133416,4.0,81.0,81.0,10302.8,2021.0
4771090.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.0385268,2.0,4.0,4.0,10302.8,2021.0
4836558.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,"1,2,4-Trimethylbenzene",0.0038103,2.0,95.0,95.0,10456.6,2022.0
4836558.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,"1,2,4-Trimethylbenzene",1.41969e-06,4.0,2.0,2.0,10456.6,2022.0
4836579.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,2.0,Mercury compounds,0.0180868,4.0,108.0,108.0,10456.6,2022.0
4836579.0,82201LRMRV347GR,BASIN ELECTRIC LARAMIE RIVER STATION,1.0,Mercury compounds,0.00979612,2.0,1.0,1.0,10456.6,2022.0
4437992.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00750733,4.0,50.0,50.0,470818.0,2017.0
4437997.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,584.477,4.0,7431.0,7431.0,470818.0,2017.0
4437997.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,4929.98,2.0,13375.0,13375.0,470818.0,2017.0
4438009.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2017.0
4438016.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2017.0
4514364.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00391462,4.0,26.0,26.0,472404.0,2018.0
4514370.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,653.901,4.0,8291.23,8291.23,472404.0,2018.0
4514370.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,4710.75,2.0,12765.98,12766.0,472404.0,2018.0
4514381.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2018.0
4514388.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2018.0
4604865.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00393902,4.0,26.09,26.09,473990.0,2019.0
4604870.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,4723.85,2.0,12787.22,12787.2,473990.0,2019.0
4604870.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,571.494,4.0,7226.85,7226.85,473990.0,2019.0
4604882.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2019.0
4604889.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2019.0
4682695.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00431624,4.0,28.51,28.51,475576.0,2020.0
4682704.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,4977.27,2.0,13458.21,13458.2,475576.0,2020.0
4682704.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,442.615,4.0,5582.1,5582.1,475576.0,2020.0
4682732.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2020.0
4682743.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2020.0
4738724.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00432826,4.0,28.49,28.49,477521.0,2021.0
4738786.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,473.724,4.0,5953.86,5953.86,477521.0,2021.0
4738786.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,5766.43,2.0,15566.61,15566.6,477521.0,2021.0
4738798.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2021.0
4738805.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2021.0
4844278.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,"1,2,4-Trimethylbenzene",0.00434471,4.0,28.49,28.49,479647.0,2022.0
4844283.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,1.0,Benzene,4944.78,2.0,13323.39,13323.4,479647.0,2022.0
4844283.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,2.0,Benzene,875.05,4.0,10956.39,10956.4,479647.0,2022.0
4844295.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Mercury,,,,,,2022.0
4844302.0,78410CCPCC1501M,EQUISTAR CHEMICALS LP,,Polycyclic aromatic compounds,,,,,,2022.0
4433198.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury,0.0651321,4.0,3.0,3.0,361364.0,2017.0
4526019.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury,0.0657433,4.0,3.0,3.0,365098.0,2018.0
4574543.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury,0.0442363,4.0,2.0,2.0,368831.0,2019.0
4687965.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury,0.0223219,4.0,1.0,1.0,372564.0,2020.0
4728387.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury,0.0225688,4.0,1.0,1.0,377055.0,2021.0
4828063.0,68368NBRSK4500W,NEBRASKA PUBLIC POWER DISTRICT SHELDON STATION,2.0,Mercury compounds,0.0433631,4.0,1.9,1.9,381660.0,2022.0
4433321.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.0901313,4.0,22.8,22.8,154286.0,2017.0
4433324.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,3.05455,4.0,45.1,45.1,154286.0,2017.0
4508690.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,0.18212,4.0,2.7,2.7,154086.0,2018.0
4508690.0,71447CLCCR275RO,BRAME ENERGY CENTER,1.0,Polycyclic aromatic compounds,0.0586282,2.0,0.1,0.1,154086.0,2018.0
4508697.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.112261,4.0,28.5,28.5,154086.0,2018.0
4595002.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.101654,4.0,25.9,25.9,153887.0,2019.0
4595004.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,0.147785,4.0,2.2,2.2,153887.0,2019.0
4595004.0,71447CLCCR275RO,BRAME ENERGY CENTER,1.0,Polycyclic aromatic compounds,0.057801,2.0,0.1,0.1,153887.0,2019.0
4683433.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.106763,4.0,27.3,27.3,153687.0,2020.0
4683437.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,0.113727,4.0,1.7,1.7,153687.0,2020.0
4683437.0,71447CLCCR275RO,BRAME ENERGY CENTER,1.0,Polycyclic aromatic compounds,0.0569739,2.0,0.1,0.1,153687.0,2020.0
4740922.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.115825,4.0,29.6,29.6,154070.0,2021.0
4740924.0,71447CLCCR275RO,BRAME ENERGY CENTER,1.0,Polycyclic aromatic compounds,0.0564723,2.0,0.1,0.1,154070.0,2021.0
4740924.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,0.167266,4.0,2.5,2.5,154070.0,2021.0
4820572.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Mercury compounds,0.112186,4.0,28.6,28.6,154691.0,2022.0
4820574.0,71447CLCCR275RO,BRAME ENERGY CENTER,2.0,Polycyclic aromatic compounds,0.154213,4.0,2.3,2.3,154691.0,2022.0
4820574.0,71447CLCCR275RO,BRAME ENERGY CENTER,1.0,Polycyclic aromatic compounds,0.056183,2.0,0.1,0.1,154691.0,2022.0
4424648.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,2.0,Benzene,472.687,4.0,129.0,129.0,3331241.0888,2017.0
4424648.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1.0,Benzene,1203.92,2.0,306.9,306.9,3331241.0888,2017.0
4508343.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,2.0,Benzene,345.811,4.0,93.5,93.5,3372476.17565,2018.0
4508343.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1.0,Benzene,1030.84,2.0,260.6,260.6,3372476.17565,2018.0
4597727.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,2.0,Benzene,485.635,4.0,130.1,130.1,3413711.26447,2019.0
4597727.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1.0,Benzene,1000.69,2.0,250.9,250.9,3413711.26447,2019.0
4684120.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,2.0,Benzene,1001.66,4.0,265.9,265.9,3454946.35164,2020.0
4684120.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1.0,Benzene,1276.73,2.0,317.5,317.5,3454946.35164,2020.0
4771801.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,2.0,Benzene,1313.51,4.0,345.5,345.5,3496535.91303,2021.0
4771801.0,77507GDYRB13441,THE GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,1.0,Benzene,1425.96,2.0,351.7,351.7,3496535.91303,2021.0
4439443.0,63801SKSTN1551W,SIKESTON POWER STATION,2.0,Mercury,0.0724119,4.0,13.84,13.84,117395.0,2017.0
4510867.0,63801SKSTN1551W,SIKESTON POWER STATION,2.0,Mercury,0.0721964,4.0,13.88,13.88,116527.0,2018.0
4611738.0,63801SKSTN1551W,SIKESTON POWER STATION,2.0,Mercury,0.069031,4.0,13.35,13.35,115659.0,2019.0
4672755.0,63801SKSTN1551W,SIKESTON POWER STATION,2.0,Mercury,0.062454,4.0,12.15,12.15,114792.0,2020.0
4780082.0,63801SKSTN1551W,SIKESTON POWER STATION,2.0,Mercury,0.0934271,4.0,18.21,18.21,114571.0,2021.0
